Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
121,Luiz Araújo,br BRA,MF,Lille,Ligue 1,24,1996,16.6,455,606,75.1,7916,2031,224,271,82.7,169,213,79.3,50,80,62.5,2,2.0,2.7,0.0,22,42,20,2,65,Matches,fa18c72e
122,Néstor Araujo,mx MEX,DF,Celta Vigo,La Liga,28,1991,27.0,1321,1590,83.1,26277,8454,412,464,88.8,734,807,91.0,161,278,57.9,0,0.8,0.9,-0.8,4,78,4,1,82,Matches,27a013f7
123,Ronald Araújo,uy URU,DF,Barcelona,La Liga,21,1999,16.8,985,1075,91.6,17665,4757,381,398,95.7,527,556,94.8,73,109,67.0,1,0.2,0.2,+0.8,3,50,0,0,43,Matches,2bef2bca
124,Anaitz Arbilla,es ESP,DF,Eibar,La Liga,33,1987,31.2,1459,1932,75.5,31846,12343,482,547,88.1,656,790,83.0,300,543,55.2,1,0.9,1.3,+0.1,10,179,17,8,173,Matches,850c0a0d
125,Alphonse Areola,fr FRA,GK,Fulham,Premier League,27,1993,36.0,746,1014,73.6,18222,12486,272,274,99.3,254,256,99.2,204,465,43.9,0,0.0,0.0,0.0,0,12,1,0,0,Matches,2f965a72
126,Santiago Arias,co COL,DF,Leverkusen,Bundesliga,28,1992,1.0,47,57,82.5,806,240,17,21,81.0,27,31,87.1,2,3,66.7,0,0.1,0.0,-0.1,1,2,0,0,5,Matches,fdd60087
127,Karim Aribi,dz ALG,FW,Nîmes,Ligue 1,26,1994,3.3,38,68,55.9,453,66,25,35,71.4,9,16,56.3,0,2,0.0,0,0.1,0.1,-0.1,2,1,1,0,2,Matches,08534272
128,Unai Arietaleanizbeaskoa,es ESP,FWMF,Eibar,La Liga,21,1999,0.5,4,7,57.1,43,10,4,5,80.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,74d9a90b
129,Nicolò Armini,it ITA,DF,Lazio,Serie A,19,2001,0.1,3,5,60.0,93,31,2,3,66.7,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,2f7407fa
130,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,28,1992,30.7,1021,1298,78.7,15050,4362,563,653,86.2,360,420,85.7,51,78,65.4,5,2.6,1.8,+2.4,35,80,40,7,144,Matches,97333cf5
131,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,26,1994,28.7,1323,1664,79.5,27177,8485,456,519,87.9,586,677,86.6,248,391,63.4,6,4.2,5.2,+1.8,49,139,25,3,180,Matches,86e119e0
132,Tolu Arokodare,ng NGA,FWMF,Köln,Bundesliga,19,2000,1.2,26,37,70.3,421,68,11,14,78.6,11,15,73.3,2,2,100.0,0,0.2,0.4,-0.2,3,1,2,0,4,Matches,a42760bc
133,Sergio Arribas,es ESP,MFFW,Real Madrid,La Liga,18,2001,1.5,72,89,80.9,967,229,47,50,94.0,20,24,83.3,3,4,75.0,0,0.0,0.1,0.0,1,3,3,0,8,Matches,1e465e70
134,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,25,1994,6.5,202,246,82.1,4701,2827,45,46,97.8,103,104,99.0,52,94,55.3,0,0.0,0.0,0.0,0,2,0,0,2,Matches,28d596a0
135,Tolgay Arslan,de GER,MF,Udinese,Serie A,29,1990,20.2,749,890,84.2,12827,2917,341,380,89.7,325,363,89.5,62,97,63.9,0,0.4,0.9,-0.4,9,73,12,2,80,Matches,963a328b
136,Kwadwo Asamoah,gh GHA,DFMF,Cagliari,Serie A,31,1988,2.5,95,114,83.3,1746,456,43,48,89.6,38,43,88.4,12,17,70.6,0,0.0,0.1,0.0,0,10,2,0,6,Matches,089550f5
137,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,23,1997,8.5,291,358,81.3,4862,1446,143,162,88.3,108,128,84.4,28,37,75.7,0,0.3,0.3,-0.3,6,21,4,0,31,Matches,e26fcca3
138,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,31,1989,36.0,1022,1308,78.1,26484,17800,229,229,100.0,509,520,97.9,276,548,50.4,0,0.0,0.0,0.0,0,11,0,0,0,Matches,9f0ea33f
139,Marco Asensio,es ESP,FWMF,Real Madrid,La Liga,24,1996,20.8,798,1012,78.9,11651,2592,456,513,88.9,244,304,80.3,48,90,53.3,2,3.3,3.8,-1.3,33,40,31,9,82,Matches,45af8a54
140,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,19,2001,1.1,10,19,52.6,146,67,8,12,66.7,1,2,50.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches,a69cc629
141,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,32,1987,31.8,983,1275,77.1,13967,3377,560,681,82.2,267,328,81.4,66,87,75.9,13,9.0,7.5,+4.0,62,69,53,5,144,Matches,7dcf86f6
142,Roger Assalé,ci CIV,FWMF,Dijon,Ligue 1,26,1993,9.2,118,181,65.2,1837,381,68,100,68.0,36,54,66.7,11,14,78.6,1,0.2,0.3,+0.8,3,8,5,0,14,Matches,5d5219b1
143,Youcef Atal,dz ALG,DFFW,Nice,Ligue 1,24,1996,10.6,496,630,78.7,7378,2017,282,322,87.6,172,206,83.5,26,59,44.1,0,0.8,1.5,-0.8,5,27,11,6,44,Matches,6a827d8e
144,Miguel Atienza,es ESP,MF,Eibar,La Liga,21,1999,9.3,271,341,79.5,4293,977,139,167,83.2,94,118,79.7,25,34,73.5,0,0.1,0.3,-0.1,4,25,4,1,31,Matches,12eda7be
145,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,31,1989,25.9,499,674,74.0,6849,1366,319,380,83.9,137,197,69.5,24,38,63.2,3,2.4,3.0,+0.6,22,29,22,4,66,Matches,d5dd5f1f
146,Emil Audero,id IDN,GK,Sampdoria,Serie A,23,1997,37.0,877,1247,70.3,26471,19006,124,125,99.2,387,394,98.2,364,724,50.3,1,0.2,0.0,+0.8,1,12,0,0,0,Matches,649b01d8
147,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,25,1994,35.7,1564,2061,75.9,24859,10136,807,916,88.1,628,807,77.8,97,228,42.5,3,3.9,4.1,-0.9,29,100,40,25,157,Matches,3cd3b384
148,Jean-Kévin Augustin,fr FRA,FW,Nantes,Ligue 1,23,1997,0.4,4,4,100.0,36,0,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,97bfa797
149,Ludwig Augustinsson,se SWE,DFFW,Werder Bremen,Bundesliga,26,1994,21.7,762,1177,64.7,12691,5651,397,480,82.7,281,412,68.2,67,221,30.3,4,2.7,3.8,+1.3,41,42,27,24,60,Matches,9fec8860
150,Serge Aurier,ci CIV,DF,Tottenham,Premier League,27,1992,17.8,772,980,78.8,10939,4252,449,499,90.0,255,333,76.6,33,59,55.9,3,3.4,1.9,-0.4,18,31,18,9,59,Matches,5c2b4f07
151,Charlie Austin,eng ENG,FWMF,West Brom,Premier League,31,1989,1.5,23,34,67.6,297,111,17,20,85.0,4,7,57.1,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,8d228291
152,Ezequiel Ávila,ar ARG,FWMF,Osasuna,La Liga,26,1994,2.2,31,54,57.4,576,162,12,20,60.0,13,19,68.4,4,8,50.0,0,0.0,0.1,0.0,0,3,3,0,6,Matches,253a06b9
153,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,22,1997,15.1,194,295,65.8,2588,456,120,164,73.2,54,81,66.7,10,18,55.6,2,1.3,0.8,+0.7,20,8,2,0,16,Matches,e5478b87
154,Mehmet Aydin,de GER,DF,Schalke 04,Bundesliga,18,2002,5.6,136,204,66.7,2017,775,79,98,80.6,50,74,67.6,6,20,30.0,0,0.5,0.5,-0.5,1,7,2,0,7,Matches,fe46e261
155,Jordan Ayew,gh GHA,FWMF,Crystal Palace,Premier League,28,1991,23.3,519,667,77.8,6434,1218,323,368,87.8,136,177,76.8,13,25,52.0,3,0.7,1.4,+2.3,13,23,12,2,35,Matches,da052c14
156,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,25,1994,8.8,515,567,90.8,8573,2411,234,246,95.1,251,268,93.7,26,41,63.4,0,0.0,0.2,0.0,0,51,2,0,41,Matches,2200181e
157,Luke Ayling,eng ENG,DF,Leeds United,Premier League,28,1991,37.8,2161,2770,78.0,39595,16160,910,1029,88.4,956,1148,83.3,248,451,55.0,0,3.2,3.2,-3.2,27,179,32,12,224,Matches,420d7c7d
158,Ramon Azeez,ng NGA,MF,Granada,La Liga,27,1992,1.1,29,37,78.4,365,43,22,26,84.6,7,11,63.6,0,0,,0,0.0,0.0,0.0,0,3,0,0,1,Matches,0cc474e7
159,César Azpilicueta,es ESP,DF,Chelsea,Premier League,30,1989,24.3,1787,2081,85.9,27154,9701,935,1012,92.4,739,822,89.9,62,134,46.3,2,2.5,2.4,-0.5,27,123,22,3,135,Matches,53cad200
160,Ludovic Baal,gf GUF,DFMF,Brest,Ligue 1,34,1986,3.3,212,253,83.8,3890,1562,85,95,89.5,94,106,88.7,28,43,65.1,0,0.4,0.1,-0.4,2,29,1,1,24,Matches,d3ce9f1f
161,Carlos Bacca,co COL,FW,Villarreal,La Liga,33,1986,8.7,105,168,62.5,1346,317,62,89,69.7,23,37,62.2,6,14,42.9,0,1.0,0.6,-1.0,5,9,5,0,14,Matches,09a9e921
162,Loïc Bade,fr FRA,DF,Lens,Ligue 1,20,2000,29.0,1672,1961,85.3,34428,11940,453,510,88.8,995,1089,91.4,207,320,64.7,0,0.3,0.5,-0.3,7,93,3,3,113,Matches,114bbdee
163,Milan Badelj,hr CRO,MF,Genoa,Serie A,31,1989,26.8,1297,1599,81.1,23600,8028,597,674,88.6,493,586,84.1,183,262,69.8,4,2.7,1.6,+1.3,29,150,25,2,171,Matches,e8c930bb
164,Édgar Badía,es ESP,GK,Elche,La Liga,28,1992,30.0,865,1150,75.2,24979,18958,154,155,99.4,385,396,97.2,306,578,52.9,0,0.0,0.0,0.0,0,13,0,0,1,Matches,e4346678
165,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,19,2001,31.9,2124,2450,86.7,43718,16007,566,632,89.6,1268,1366,92.8,274,412,66.5,1,1.2,1.4,-0.2,6,168,4,0,170,Matches,06df8256
166,Alex Baena,es ESP,MF,Villarreal,La Liga,19,2001,1.5,43,56,76.8,615,112,22,24,91.7,20,25,80.0,0,2,0.0,0,0.1,0.1,-0.1,2,4,1,0,5,Matches,518f2234
167,Miguel Baeza,es ESP,MFFW,Celta Vigo,La Liga,20,2000,6.0,169,212,79.7,2562,541,99,113,87.6,46,59,78.0,16,21,76.2,0,0.7,0.5,-0.7,8,10,6,2,15,Matches,a98f3cbf
168,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,28,1992,18.0,234,333,70.3,3151,429,135,169,79.9,70,94,74.5,11,15,73.3,2,1.0,0.5,+1.0,11,14,7,1,22,Matches,5046b7d4
169,Leon Bailey,jm JAM,FWMF,Leverkusen,Bundesliga,22,1997,23.8,668,962,69.4,10811,2275,385,439,87.7,156,241,64.7,89,174,51.1,8,6.0,6.6,+2.0,48,26,37,16,63,Matches,3a233281
170,Eric Bailly,ci CIV,DF,Manchester United,Premier League,26,1994,10.2,497,564,88.1,9002,3349,185,200,92.5,268,299,89.6,37,49,75.5,0,0.0,0.1,0.0,0,26,0,0,37,Matches,a1232f4e
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,18,2001,1.0,23,37,62.2,650,391,4,4,100.0,12,12,100.0,7,21,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,be13e5a8
172,Tiemoué Bakayoko,fr FRA,MF,Napoli,Serie A,25,1994,21.8,1080,1228,87.9,17505,4453,524,590,88.8,442,465,95.1,82,103,79.6,1,0.8,1.0,+0.2,12,87,8,0,99,Matches,59bf127b
173,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,20,2000,18.8,1177,1334,88.2,15565,4196,750,792,94.7,340,394,86.3,31,64,48.4,2,1.9,2.4,+0.1,16,75,21,9,77,Matches,a8567629
174,Ridle Baku,de GER,FWDF,Wolfsburg,Bundesliga,22,1998,29.8,1095,1484,73.8,17435,5110,575,668,86.1,432,575,75.1,67,136,49.3,7,4.1,5.0,+2.9,44,62,49,17,104,Matches,442b56fa
175,Ridle Baku,de GER,DF,Mainz 05,Bundesliga,22,1998,2.0,63,91,69.2,1038,521,37,43,86.0,17,27,63.0,8,17,47.1,0,0.0,0.1,0.0,0,7,3,1,11,Matches,442b56fa
176,Dilane Bakwa,fr FRA,FWMF,Bordeaux,Ligue 1,17,2002,0.6,34,40,85.0,532,88,17,18,94.4,13,14,92.9,3,4,75.0,0,0.0,0.0,0.0,1,5,0,0,6,Matches,2b5a35e5
177,Fabián Balbuena,py PAR,DF,West Ham,Premier League,28,1991,13.3,362,488,74.2,7770,3294,105,127,82.7,199,225,88.4,55,119,46.2,0,0.0,0.1,0.0,0,30,1,0,30,Matches,3626f7d9
178,Keita Baldé,sn SEN,FW,Sampdoria,Serie A,25,1995,13.3,230,315,73.0,3100,526,135,169,79.9,74,96,77.1,7,18,38.9,1,2.4,1.3,-1.4,21,14,6,0,26,Matches,509a4ccb
179,George Baldock,gr GRE,DF,Sheffield United,Premier League,27,1993,31.0,888,1153,77.0,11908,3743,582,647,90.0,229,305,75.1,36,98,36.7,2,2.9,1.8,-0.9,18,47,23,7,75,Matches,394854c4
180,Gareth Bale,wls WAL,FW,Tottenham,Premier League,31,1989,10.2,285,416,68.5,5015,1496,142,173,82.1,87,126,69.0,41,72,56.9,2,1.8,1.2,+0.2,21,24,17,3,43,Matches,a58bb1e1
181,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,32,1988,18.8,715,952,75.1,11409,3662,360,406,88.7,288,371,77.6,46,105,43.8,1,0.8,0.7,+0.2,8,43,10,9,52,Matches,1fe67e86
182,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,21,1999,18.2,921,1064,86.6,17058,5887,343,378,90.7,477,525,90.9,87,129,67.4,0,0.0,0.1,0.0,1,41,0,0,48,Matches,7c3ed041
183,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,23,1997,7.4,349,432,80.8,5366,1549,198,222,89.2,117,140,83.6,24,42,57.1,3,0.7,0.7,+2.3,8,25,11,7,24,Matches,f449640d
184,Botond Balogh,hu HUN,DF,Parma,Serie A,18,2002,1.8,59,79,74.7,1277,419,12,16,75.0,35,42,83.3,11,18,61.1,0,0.0,0.0,0.0,0,0,0,0,2,Matches,348bafd4
185,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,30,1990,15.0,650,875,74.3,10169,4909,358,398,89.9,223,298,74.8,46,118,39.0,0,1.4,1.4,-1.4,8,47,11,5,53,Matches,7fecbcdb
186,Jonathan Bamba,ci CIV,MF,Lille,Ligue 1,24,1996,33.2,1305,1680,77.7,19157,4900,751,841,89.3,374,472,79.2,104,210,49.5,9,5.1,5.4,+3.9,64,94,43,9,128,Matches,b2bd0f6c
187,Robson Bambu,br BRA,DF,Nice,Ligue 1,22,1997,11.6,720,827,87.1,13344,4730,266,285,93.3,392,423,92.7,58,96,60.4,0,0.0,0.1,0.0,0,19,0,0,21,Matches,d4fa7d01
188,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,26,1993,33.9,394,516,76.4,4378,832,238,290,82.1,85,111,76.6,6,10,60.0,7,3.5,1.7,+3.5,30,18,11,1,31,Matches,93feac6e
189,Mattia Bani,it ITA,DF,Genoa,Serie A,26,1993,10.2,443,529,83.7,8734,3270,142,163,87.1,236,258,91.5,58,88,65.9,0,0.2,0.2,-0.2,2,14,2,1,15,Matches,0821331c
190,Mattia Bani,it ITA,DF,Parma,Serie A,26,1993,12.7,633,712,88.9,13012,4280,167,187,89.3,382,398,96.0,79,115,68.7,0,0.4,0.3,-0.4,2,23,2,1,32,Matches,0821331c
191,Simon Banza,cd COD,FW,Lens,Ligue 1,23,1996,15.2,228,321,71.0,3292,581,117,159,73.6,83,101,82.2,13,21,61.9,2,2.1,1.3,-0.1,12,28,7,2,34,Matches,be47b750
192,Antonín Barák,cz CZE,MF,Hellas Verona,Serie A,25,1994,30.7,1017,1311,77.6,16319,4200,523,629,83.1,395,476,83.0,67,104,64.4,3,2.2,2.0,+0.8,24,126,26,2,147,Matches,01efac19
193,Federico Barba,it ITA,DF,Benevento,Serie A,26,1993,29.5,1095,1396,78.4,19174,7531,465,527,88.2,496,606,81.8,101,198,51.0,2,1.4,1.3,+0.6,13,56,14,4,80,Matches,c010b898
194,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,24,1996,2.8,178,203,87.7,3422,1147,48,56,85.7,119,123,96.7,10,20,50.0,0,0.0,0.0,0.0,0,6,0,0,11,Matches,0557ff4f
195,Barcia,es ESP,DF,Granada,La Liga,19,2000,1.0,13,33,39.4,249,81,7,10,70.0,4,15,26.7,2,6,33.3,0,0.0,0.0,0.0,0,2,0,0,2,Matches,0c717ae6
196,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,19,2000,4.8,309,385,80.3,4557,1389,179,202,88.6,121,143,84.6,6,27,22.2,0,0.4,0.4,-0.4,4,23,6,3,30,Matches,1ddbc7ca
197,Enis Bardhi,mk MKD,MF,Levante,La Liga,25,1995,18.7,656,888,73.9,11539,3260,303,342,88.6,236,306,77.1,83,155,53.5,2,1.1,1.5,+0.9,21,63,27,10,117,Matches,cac2537b
198,Phil Bardsley,sct SCO,DF,Burnley,Premier League,35,1985,3.0,104,162,64.2,1713,640,50,56,89.3,41,63,65.1,11,30,36.7,0,0.0,0.1,0.0,0,6,4,2,10,Matches,1ae30132
199,Nicolò Barella,it ITA,MF,Inter,Serie A,23,1997,32.2,1591,1931,82.4,25100,8423,850,935,90.9,564,662,85.2,123,201,61.2,7,5.7,4.8,+1.3,47,182,66,10,261,Matches,6928979a
200,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,31,1989,0.3,15,16,93.8,239,90,9,9,100.0,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches,3f7cd8f1
201,Kike Barja,es ESP,MFFW,Osasuna,La Liga,23,1997,15.9,341,505,67.5,5488,1535,175,212,82.5,116,168,69.0,31,62,50.0,3,2.0,1.5,+1.0,16,16,21,9,55,Matches,aad53e64
202,Ross Barkley,eng ENG,MF,Aston Villa,Premier League,26,1993,17.0,640,795,80.5,10363,2800,330,383,86.2,214,255,83.9,65,97,67.0,1,4.2,2.4,-3.2,39,46,25,0,88,Matches,3a24769f
203,Ross Barkley,eng ENG,FWMF,Chelsea,Premier League,26,1993,0.5,23,27,85.2,437,98,11,14,78.6,7,8,87.5,5,5,100.0,0,0.1,0.0,-0.1,1,1,1,0,2,Matches,3a24769f
204,Aymen Barkok,ma MAR,MFDF,Eint Frankfurt,Bundesliga,22,1998,10.9,362,495,73.1,5510,1769,201,245,82.0,118,159,74.2,26,51,51.0,3,3.2,2.6,-0.2,26,30,19,5,46,Matches,a2a85828
205,Ashley Barnes,eng ENG,FW,Burnley,Premier League,30,1989,14.8,189,315,60.0,2362,506,124,170,72.9,38,63,60.3,8,22,36.4,0,0.8,0.8,-0.8,18,15,6,1,20,Matches,2691c772
206,Harvey Barnes,eng ENG,FWMF,Leicester City,Premier League,22,1997,21.6,459,637,72.1,6331,1534,272,343,79.3,135,171,78.9,20,37,54.1,4,1.6,2.4,+2.4,26,38,17,1,56,Matches,3ea50f67
207,Marc Baró,es ESP,DF,Cádiz,La Liga,20,1999,1.0,11,19,57.9,224,156,5,6,83.3,3,6,50.0,3,6,50.0,0,0.1,0.2,-0.1,2,0,0,0,0,Matches,74aa6ab7
208,Antonio Barragán,es ESP,DF,Elche,La Liga,33,1987,24.8,1091,1326,82.3,18850,7126,522,562,92.9,422,508,83.1,117,190,61.6,3,0.7,0.8,+2.3,10,67,14,9,69,Matches,487d9b09
209,Antonio Barreca,it ITA,DF,Fiorentina,Serie A,25,1995,0.9,32,51,62.7,480,157,17,19,89.5,12,20,60.0,2,5,40.0,0,0.0,0.0,0.0,1,4,1,1,6,Matches,6a189491
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,20,2000,25.6,449,702,64.0,6871,2878,225,316,71.2,178,236,75.4,27,74,36.5,2,2.7,2.1,-0.7,18,46,9,2,76,Matches,00242b75
211,Ander Barrenetxea,es ESP,MFFW,Real Sociedad,La Liga,18,2001,14.5,291,413,70.5,4473,1038,152,188,80.9,113,150,75.3,14,33,42.4,0,1.9,1.2,-1.9,15,24,15,4,37,Matches,200e89e1
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,25,1994,12.3,434,557,77.9,7682,2833,194,231,84.0,187,231,81.0,43,68,63.2,1,1.1,1.1,-0.1,4,34,6,3,30,Matches,c0d3bd23
213,Musa Barrow,gm GAM,FWMF,Bologna,Serie A,21,1998,32.5,818,1165,70.2,13878,3584,433,530,81.7,247,331,74.6,103,213,48.4,8,6.0,4.1,+2.0,60,83,31,12,103,Matches,e5bf73f3
214,Kyle Bartley,eng ENG,DF,West Brom,Premier League,29,1991,28.7,647,842,76.8,12274,4688,223,266,83.8,345,412,83.7,64,131,48.9,1,1.4,0.9,-0.4,7,47,4,0,44,Matches,18e96f64
215,Paolo Bartolomei,it ITA,MF,Spezia,Serie A,30,1989,3.6,91,124,73.4,1413,332,47,53,88.7,36,44,81.8,5,19,26.3,1,0.3,0.6,+0.7,5,9,2,1,10,Matches,6029a945
216,Marc Bartra,es ESP,DF,Betis,La Liga,29,1991,18.8,776,971,79.9,15090,4832,263,303,86.8,425,479,88.7,78,164,47.6,1,1.0,0.9,0.0,3,30,2,0,31,Matches,b742cc0d
217,Daniele Baselli,it ITA,MF,Torino,Serie A,28,1992,4.4,163,217,75.1,2989,1031,78,94,83.0,51,68,75.0,29,39,74.4,0,0.7,0.5,-0.7,9,21,3,0,25,Matches,ea06dd97
218,Chris Basham,eng ENG,DFMF,Sheffield United,Premier League,32,1988,28.6,939,1153,81.4,14844,4412,493,557,88.5,364,426,85.4,62,116,53.4,1,0.9,0.9,+0.1,11,50,14,6,82,Matches,1aa84968
219,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,23,1996,28.9,1048,1289,81.3,18608,4548,450,506,88.9,452,521,86.8,111,193,57.5,1,2.5,2.2,-1.5,26,78,18,3,111,Matches,80556f08
220,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,16,2004,0.4,4,8,50.0,57,6,2,3,66.7,0,0,,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,42a028c5
221,Alessandro Bastoni,it ITA,DF,Inter,Serie A,21,1999,32.5,2065,2306,89.5,37276,10450,910,952,95.6,899,961,93.5,226,315,71.7,3,1.5,1.4,+1.5,12,150,16,4,146,Matches,75b86fb3
222,Simone Bastoni,it ITA,DF,Spezia,Serie A,23,1996,16.9,794,1068,74.3,13759,4837,395,446,88.6,293,379,77.3,89,168,53.0,7,3.1,2.5,+3.9,29,69,27,10,85,Matches,1ac232b8
223,Bastos,ao ANG,DF,Lazio,Serie A,29,1991,0.7,38,41,92.7,554,152,21,22,95.5,13,15,86.7,1,1,100.0,0,0.0,0.0,0.0,0,1,2,0,3,Matches,c01c66d9
224,Michy Batshuayi,be BEL,FW,Crystal Palace,Premier League,26,1993,8.1,122,174,70.1,1523,293,81,99,81.8,30,37,81.1,3,5,60.0,1,1.6,1.0,-0.6,9,8,5,0,13,Matches,2973d8ff
225,Rodrigo Battaglia,ar ARG,MF,Alavés,La Liga,29,1991,27.7,870,1039,83.7,14718,3574,396,450,88.0,362,406,89.2,77,117,65.8,0,0.2,0.4,-0.2,3,59,4,0,73,Matches,d637fc22
226,Cristian Battocchio,it ITA,MF,Brest,Ligue 1,28,1992,3.9,171,209,81.8,2823,838,94,102,92.2,62,73,84.9,14,31,45.2,0,0.3,0.4,-0.3,5,16,0,0,20,Matches,0f9b8301
227,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,30,1990,31.0,1049,1349,77.8,24414,16656,298,298,100.0,486,495,98.2,246,535,46.0,0,0.0,0.1,0.0,0,15,0,0,2,Matches,47064058
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,32,1988,11.9,557,651,85.6,9471,2357,247,280,88.2,215,241,89.2,63,79,79.7,0,0.2,0.6,-0.2,5,42,5,1,51,Matches,69374ff5
229,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,Bundesliga,20,1999,26.3,699,951,73.5,10511,2835,395,492,80.3,220,281,78.3,51,89,57.3,3,3.5,2.7,-0.5,34,65,29,3,110,Matches,437f2b00
230,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,25,1995,4.1,56,92,60.9,748,122,25,43,58.1,21,29,72.4,2,3,66.7,1,0.3,0.1,+0.7,6,4,1,1,3,Matches,debc6b55
231,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,32,1988,29.0,1502,1715,87.6,29524,10632,504,546,92.3,813,877,92.7,171,255,67.1,2,0.6,0.4,+1.4,8,76,4,1,88,Matches,2515040a
232,Noah Joel Sarenren Bazee,ng NGA,FWMF,Augsburg,Bundesliga,23,1996,0.4,5,12,41.7,70,21,3,5,60.0,2,3,66.7,0,2,0.0,1,0.7,0.5,+0.3,1,0,0,0,0,Matches,fbbc8e15
233,Ihlas Bebou,tg TOG,FWMF,Hoffenheim,Bundesliga,26,1994,24.4,466,630,74.0,6190,1385,293,358,81.8,115,164,70.1,24,37,64.9,7,5.0,2.8,+2.0,39,28,28,13,52,Matches,a53b661f
234,Rodrigo Becão,br BRA,DF,Udinese,Serie A,24,1996,30.9,1173,1371,85.6,20394,7572,498,547,91.0,553,612,90.4,96,158,60.8,0,0.3,0.3,-0.3,7,80,5,1,98,Matches,19e4eab9
235,Sheraldo Becker,sr SUR,FWMF,Union Berlin,Bundesliga,25,1995,12.3,202,326,62.0,3200,869,112,146,76.7,66,115,57.4,15,35,42.9,3,3.1,2.5,-0.1,18,8,19,11,22,Matches,8eb55dbb
236,Timo Becker,de GER,DF,Schalke 04,Bundesliga,23,1997,18.2,593,788,75.3,10248,3492,261,312,83.7,269,327,82.3,51,97,52.6,0,0.4,0.3,-0.4,3,28,8,4,44,Matches,543ddcaf
237,Jan Bednarek,pl POL,DF,Southampton,Premier League,24,1996,34.4,1734,2115,82.0,29051,11094,792,885,89.5,795,893,89.0,108,269,40.1,1,0.6,1.0,+0.4,5,77,3,0,76,Matches,4115ce4e
238,Donny van de Beek,nl NED,MFFW,Manchester United,Premier League,23,1997,5.8,237,275,86.2,3308,739,146,163,89.6,74,80,92.5,8,12,66.7,1,0.9,0.8,+0.1,3,12,1,0,16,Matches,50dc94ce
239,Valon Behrami,ch SUI,MF,Genoa,Serie A,35,1985,9.9,162,218,74.3,2214,875,90,114,78.9,51,66,77.3,8,14,57.1,0,0.1,0.1,-0.1,2,16,2,1,23,Matches,d3d758d8
240,Brian Behrendt,de GER,DF,Arminia,Bundesliga,28,1991,0.9,38,58,65.5,794,301,13,17,76.5,19,28,67.9,6,10,60.0,0,0.0,0.0,0.0,0,4,0,0,2,Matches,b1a21aca
241,Maximilian Beier,de GER,FWDF,Hoffenheim,Bundesliga,17,2002,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,5db45ee5
