Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
120,Antony,br BRA,FW,Manchester United,Premier League,22,2000,20.0,651,819,79.5,8497,1915,439,495,88.7,146,197,74.1,31,51,60.8,2,2.9,2.4,-0.9,28,29,33,2,74,Matches,99127249
121,Valentin Antov,bg BUL,DF,Monza,Serie A,21,2000,3.4,201,229,87.8,3529,1518,85,93,91.4,90,98,91.8,19,30,63.3,0,0.0,0.1,0.0,1,12,2,0,14,Matches,8f68aa41
122,Christopher Antwi-Adjei,gh GHA,FWMF,Bochum,Bundesliga,28,1994,22.0,432,712,60.7,6857,2576,234,287,81.5,145,243,59.7,37,116,31.9,6,3.8,3.8,+2.2,33,17,30,15,36,Matches,0a3f6cde
123,Anuar,ma MAR,MFFW,Real Valladolid,La Liga,27,1995,2.3,30,40,75.0,363,114,18,23,78.3,9,10,90.0,0,0,,0,0.5,0.0,-0.5,4,3,0,0,3,Matches,c93231dc
124,Houssem Aouar,dz ALG,MF,Lyon,Ligue 1,24,1998,5.8,299,370,80.8,4682,1089,160,179,89.4,101,127,79.5,24,36,66.7,1,1.1,0.8,-0.1,6,37,4,0,37,Matches,a5db0bec
125,Adil Aouchiche,fr FRA,MF,Lorient,Ligue 1,20,2002,2.8,115,154,74.7,1969,665,56,62,90.3,41,51,80.4,12,30,40.0,0,0.1,0.1,-0.1,1,15,3,0,23,Matches,b94b8be1
126,Dennis Appiah,fr FRA,DFMF,Nantes,Ligue 1,30,1992,8.8,339,468,72.4,5590,2196,152,191,79.6,154,204,75.5,22,53,41.5,0,0.2,0.3,-0.2,4,30,7,4,39,Matches,feb5d3ab
127,Stredair Appuah,fr FRA,DFMF,Nantes,Ligue 1,18,2004,0.7,19,27,70.4,262,52,11,12,91.7,5,7,71.4,1,3,33.3,0,0.2,0.1,-0.2,3,0,1,0,3,Matches,42f0113f
128,Mauro Arambarri,uy URU,MF,Getafe,La Liga,26,1995,11.0,326,421,77.4,6549,2050,112,128,87.5,150,177,84.7,58,99,58.6,1,1.5,1.6,-0.5,15,32,4,2,33,Matches,58afe001
129,Charles Aránguiz,cl CHI,MF,Bayer Leverkusen,Bundesliga,33,1989,5.5,248,311,79.7,3706,1211,136,154,88.3,84,96,87.5,15,39,38.5,0,0.2,0.2,-0.2,3,21,3,0,32,Matches,56413b1f
130,Ronald Araújo,uy URU,DF,Barcelona,La Liga,23,1999,20.0,1139,1287,88.5,21762,7324,406,433,93.8,609,652,93.4,110,174,63.2,2,0.8,0.7,+1.2,6,95,3,1,79,Matches,2bef2bca
131,Cameron Archer,eng ENG,FWMF,Aston Villa,Premier League,21,2001,0.5,8,12,66.7,108,44,5,5,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches,05e8ca6d
132,Taïryk Arconte,fr FRA,FW,Brest,Ligue 1,18,2003,1.4,10,17,58.8,129,32,6,9,66.7,3,5,60.0,0,1,0.0,0,0.1,0.0,-0.1,2,0,0,0,1,Matches,c5e6c017
133,Alphonse Areola,fr FRA,GK,West Ham,Premier League,29,1993,3.4,67,92,72.8,1737,1323,25,25,100.0,22,22,100.0,19,43,44.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches,2f965a72
134,Adu Ares,es ESP,FWMF,Athletic Club,La Liga,20,2001,0.9,42,51,82.4,744,137,23,27,85.2,10,12,83.3,7,8,87.5,0,0.2,0.2,-0.2,3,4,3,3,4,Matches,a461f098
135,Joe Aribo,ng NGA,MFFW,Southampton,Premier League,26,1996,13.6,280,385,72.7,3591,907,187,240,77.9,66,87,75.9,9,12,75.0,0,0.8,0.5,-0.8,9,20,9,0,39,Matches,328f7d51
136,Adam Armstrong,eng ENG,FWMF,Southampton,Premier League,25,1997,14.8,220,302,72.8,3235,585,120,146,82.2,71,89,79.8,13,23,56.5,1,1.3,0.8,-0.3,11,13,10,2,16,Matches,68c720b5
137,Stuart Armstrong,sct SCO,MFFW,Southampton,Premier League,30,1992,15.6,531,676,78.6,8041,2224,296,341,86.8,189,226,83.6,29,55,52.7,1,2.2,2.8,-1.2,18,47,32,7,75,Matches,97333cf5
138,Marko Arnautović,at AUT,FW,Bologna,Serie A,33,1989,17.0,328,467,70.2,4736,799,180,234,76.9,106,138,76.8,17,32,53.1,0,1.9,1.4,-1.9,22,17,14,1,36,Matches,00459419
139,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,28,1994,30.7,1269,1642,77.3,28055,8726,360,405,88.9,645,741,87.0,247,448,55.1,3,4.9,4.9,-1.9,43,115,19,2,150,Matches,86e119e0
140,Mohamed El Arouch,fr FRA,MF,Lyon,Ligue 1,18,2004,0.0,1,2,50.0,17,9,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,508a9011
141,Sergio Arribas,es ESP,MFFW,Real Madrid,La Liga,20,2001,0.2,9,11,81.8,131,35,6,6,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,1,1,1,0,2,Matches,1e465e70
142,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,27,1994,28.5,871,1046,83.3,19299,11448,287,289,99.3,390,395,98.7,190,357,53.2,0,0.0,0.0,0.0,0,6,0,0,0,Matches,28d596a0
143,Roberto Arroyo,es ESP,MF,Real Valladolid,La Liga,18,2003,0.2,0,5,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,6091cf45
144,Tolgay Arslan,de GER,MF,Udinese,Serie A,31,1990,13.5,485,605,80.2,8750,2629,228,261,87.4,169,200,84.5,71,101,70.3,0,1.6,1.6,-1.6,15,51,19,4,77,Matches,963a328b
145,Ricard Artero,es ESP,MFFW,Girona,La Liga,19,2003,1.5,37,47,78.7,431,85,28,32,87.5,5,6,83.3,1,2,50.0,0,0.0,0.1,0.0,0,2,0,0,3,Matches,5d133e96
146,Santiago Arzamendia,py PAR,DFMF,Cadiz,La Liga,24,1998,5.4,150,226,66.4,2442,1025,80,94,85.1,54,73,74.0,11,36,30.6,0,0.5,0.2,-0.5,6,14,3,0,17,Matches,759d8dd7
147,Takuma Asano,jp JPN,FWMF,Bochum,Bundesliga,27,1994,19.0,237,342,69.3,3302,967,147,183,80.3,72,98,73.5,8,23,34.8,3,2.1,2.1,+0.9,22,18,18,7,34,Matches,13ddc856
148,Santiago Ascacíbar,ar ARG,MF,Cremonese,Serie A,25,1997,8.1,358,435,82.3,6100,2189,182,207,87.9,135,145,93.1,34,56,60.7,0,0.4,0.5,-0.4,8,50,7,2,41,Matches,e26fcca3
149,Sergio Asenjo,es ESP,GK,Real Valladolid,La Liga,33,1989,10.0,233,353,66.0,7218,5138,33,33,100.0,107,112,95.5,91,203,44.8,0,0.0,0.0,0.0,0,4,0,0,0,Matches,9f0ea33f
150,Marco Asensio,es ESP,FWMF,Real Madrid,La Liga,26,1996,16.0,650,802,81.0,9900,2248,378,415,91.1,187,222,84.2,56,102,54.9,6,4.9,4.2,+1.1,41,60,26,6,70,Matches,45af8a54
151,Kristoffer Askildsen,no NOR,MF,Lecce,Serie A,21,2001,8.1,165,269,61.3,2965,1017,80,117,68.4,52,80,65.0,24,48,50.0,0,0.4,0.4,-0.4,7,20,2,0,24,Matches,a69cc629
152,Fisnik Asllani,xk KVX,FW,Hoffenheim,Bundesliga,19,2002,1.9,37,63,58.7,384,62,28,43,65.1,5,7,71.4,0,0,,0,0.2,0.1,-0.2,3,1,0,0,1,Matches,35f67a30
153,Kristjan Asllani,al ALB,MF,Inter,Serie A,20,2002,6.6,402,457,88.0,7554,2029,188,192,97.9,148,161,91.9,61,93,65.6,0,0.9,1.0,-0.9,11,27,6,1,29,Matches,0fdcef0e
154,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,34,1987,31.9,936,1227,76.3,14650,3382,517,625,82.7,275,353,77.9,91,131,69.5,3,5.6,5.4,-2.6,83,90,47,2,162,Matches,7dcf86f6
155,Lorenz Assignon,tg TOG,DF,Rennes,Ligue 1,22,2000,2.9,127,155,81.9,2129,587,60,72,83.3,60,70,85.7,6,11,54.5,1,0.3,0.3,+0.7,1,8,0,0,11,Matches,b026bbf6
156,Youcef Atal,dz ALG,DFMF,Nice,Ligue 1,26,1996,8.7,408,509,80.2,6228,1790,232,262,88.5,131,157,83.4,33,64,51.6,0,1.3,1.7,-1.3,11,28,16,7,39,Matches,6a827d8e
157,Valentin Atangana Edoa,fr FRA,MF,Reims,Ligue 1,16,2005,1.9,41,48,85.4,650,180,20,23,87.0,18,18,100.0,1,4,25.0,0,0.2,0.2,-0.2,3,4,1,1,5,Matches,6b5edd5d
158,Pierre-Emerick Aubameyang,ga GAB,FW,Chelsea,Premier League,33,1989,6.2,82,111,73.9,1053,203,56,70,80.0,22,26,84.6,2,4,50.0,0,0.4,0.2,-0.4,4,2,2,1,3,Matches,d5dd5f1f
159,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,La Liga,33,1989,0.1,3,3,100.0,59,26,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,d5dd5f1f
160,Emil Audero,id IDN,GK,Sampdoria,Serie A,25,1997,25.0,617,919,67.1,19319,14234,91,91,100.0,246,248,99.2,279,572,48.8,0,0.0,0.1,0.0,0,16,0,0,0,Matches,649b01d8
161,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,27,1994,34.0,1283,1774,72.3,21887,9530,613,701,87.4,531,716,74.2,114,236,48.3,5,3.9,3.8,+1.1,43,84,45,28,119,Matches,3cd3b384
162,Ludwig Augustinsson,se SWE,DF,Aston Villa,Premier League,28,1994,0.9,26,43,60.5,421,176,13,16,81.3,10,16,62.5,2,8,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9fec8860
163,Ludwig Augustinsson,se SWE,DF,Mallorca,La Liga,28,1994,1.5,49,70,70.0,727,274,32,35,91.4,13,23,56.5,2,10,20.0,0,0.0,0.1,0.0,1,1,2,2,5,Matches,9fec8860
164,Carlos Augusto,br BRA,DF,Monza,Serie A,23,1999,34.3,1430,1719,83.2,22788,6775,743,811,91.6,566,665,85.1,82,133,61.7,5,3.7,3.4,+1.3,26,75,27,7,101,Matches,8d3cd59d
165,Serge Aurier,ci CIV,DF,Nottingham Forest,Premier League,29,1992,21.6,667,943,70.7,10182,4393,373,454,82.2,236,333,70.9,41,94,43.6,0,1.0,0.9,-1.0,10,44,13,6,71,Matches,5c2b4f07
166,Mathias Autret,fr FRA,MFFW,Auxerre,Ligue 1,31,1991,14.3,451,597,75.5,9287,2835,172,204,84.3,175,219,79.9,92,140,65.7,2,2.0,2.0,0.0,27,61,16,4,77,Matches,7dfbba27
167,Ezequiel Ávila,ar ARG,FWMF,Osasuna,La Liga,28,1994,19.0,287,526,54.6,5983,1501,131,185,70.8,87,151,57.6,62,139,44.6,2,1.8,2.1,+0.2,18,24,25,14,39,Matches,253a06b9
168,Cédric Avinel,gp GLP,DF,Ajaccio,Ligue 1,35,1986,19.9,607,714,85.0,12003,4107,174,194,89.7,346,388,89.2,71,108,65.7,0,0.0,0.1,0.0,0,13,0,0,31,Matches,a94d93be
169,Taiwo Awoniyi,ng NGA,FW,Nottingham Forest,Premier League,24,1997,15.6,143,223,64.1,1675,300,96,133,72.2,34,52,65.4,2,8,25.0,1,1.1,0.3,-0.1,10,6,2,0,12,Matches,e5478b87
170,Yasin Ayari,se SWE,MF,Brighton,Premier League,18,2003,0.7,20,23,87.0,386,133,10,12,83.3,6,6,100.0,4,4,100.0,0,0.1,0.3,-0.1,2,4,1,0,2,Matches,f173303a
171,Mehmet Aydin,de GER,DFFW,Schalke 04,Bundesliga,20,2002,6.3,178,280,63.6,3104,1260,88,112,78.6,72,105,68.6,15,35,42.9,0,0.8,0.3,-0.8,4,13,5,3,15,Matches,fe46e261
172,André Ayew,gh GHA,FWMF,Nottingham Forest,Premier League,32,1989,3.5,53,73,72.6,686,146,38,46,82.6,13,21,61.9,0,1,0.0,0,0.0,0.0,0.0,1,3,1,0,11,Matches,5dbefa9d
173,Jordan Ayew,gh GHA,FWMF,Crystal Palace,Premier League,30,1991,30.2,676,875,77.3,8710,1706,434,495,87.7,192,246,78.0,15,40,37.5,3,3.2,2.6,-0.2,31,34,19,6,63,Matches,da052c14
174,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,27,1994,6.1,288,332,86.7,6000,1702,84,87,96.6,154,167,92.2,48,72,66.7,0,0.0,0.0,0.0,0,20,0,0,15,Matches,2200181e
175,Luke Ayling,eng ENG,DF,Leeds,Premier League,30,1991,22.8,786,1132,69.4,12523,6236,439,508,86.4,267,374,71.4,62,155,40.0,1,2.0,2.2,-1.0,12,61,18,10,77,Matches,420d7c7d
176,Ayman Azhil,ma MAR,MF,Bayer Leverkusen,Bundesliga,21,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ce81d82d
177,Sardar Azmoun,ir IRN,FWMF,Bayer Leverkusen,Bundesliga,27,1995,10.3,162,247,65.6,2373,844,89,130,68.5,41,56,73.2,15,20,75.0,1,2.5,1.4,-1.5,14,23,9,0,32,Matches,10549b49
178,César Azpilicueta,es ESP,DF,Chelsea,Premier League,32,1989,17.0,872,1065,81.9,12891,4354,501,538,93.1,337,414,81.4,21,74,28.4,0,1.1,1.3,-1.1,12,40,19,5,71,Matches,53cad200
179,Sanoussy Ba,de GER,DF,RasenBallsport Leipzig,Bundesliga,18,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,f582d5c1
180,Iddrisu Baba,gh GHA,MFDF,Mallorca,La Liga,26,1996,18.9,476,584,81.5,8907,2460,190,212,89.6,221,252,87.7,57,93,61.3,0,0.2,0.3,-0.2,5,42,2,0,47,Matches,bfd381b3
181,Srđan Babić,rs SRB,DF,Almeria,La Liga,26,1996,33.3,1172,1373,85.4,23290,8365,382,420,91.0,637,700,91.0,142,223,63.7,0,0.3,0.4,-0.3,7,55,3,1,63,Matches,075fe5a3
182,Loïc Bade,fr FRA,DF,Sevilla,La Liga,22,2000,16.1,735,847,86.8,13873,4762,253,273,92.7,409,445,91.9,64,105,61.0,0,0.1,0.1,-0.1,2,40,0,0,42,Matches,114bbdee
183,Loïc Bade,fr FRA,DF,Rennes,Ligue 1,22,2000,1.0,52,59,88.1,1163,396,8,10,80.0,35,36,97.2,9,13,69.2,1,0.1,0.0,+0.9,1,2,0,0,3,Matches,114bbdee
184,Édgar Badía,es ESP,GK,Elche,La Liga,30,1992,36.0,791,1072,73.8,24081,17998,102,103,99.0,381,393,96.9,306,570,53.7,0,0.0,0.0,0.0,0,10,0,0,0,Matches,e4346678
185,Benoît Badiashile,fr FRA,DF,Chelsea,Premier League,21,2001,10.1,769,860,89.4,14061,5150,284,315,90.2,419,448,93.5,58,83,69.9,0,0.5,0.2,-0.5,3,47,5,0,56,Matches,06df8256
186,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,21,2001,9.3,403,468,86.1,8296,3424,123,137,89.8,210,235,89.4,60,83,72.3,0,0.4,0.8,-0.4,1,46,3,0,39,Matches,06df8256
187,Alex Baena,es ESP,MFFW,Villarreal,La Liga,21,2001,21.6,681,859,79.3,11154,3034,340,380,89.5,257,301,85.4,59,100,59.0,2,5.2,3.8,-3.2,31,75,43,3,124,Matches,518f2234
188,Jaime Báez,uy URU,DF,Cremonese,Serie A,27,1995,1.1,32,48,66.7,640,379,8,10,80.0,13,17,76.5,7,14,50.0,0,0.1,0.3,-0.1,2,7,2,2,4,Matches,dfd24c07
189,Leon Bailey,jm JAM,FWMF,Aston Villa,Premier League,24,1997,21.9,337,547,61.6,5379,1285,190,248,76.6,97,154,63.0,35,75,46.7,4,4.8,4.8,-0.8,30,19,21,15,28,Matches,3a233281
190,Eric Bailly,ci CIV,DF,Marseille,Ligue 1,28,1994,6.0,231,274,84.3,4679,1676,72,82,87.8,118,141,83.7,38,45,84.4,0,0.0,0.0,0.0,0,17,0,0,12,Matches,a1232f4e
191,Dénys Bain,fr FRA,DF,Auxerre,Ligue 1,29,1993,1.4,52,56,92.9,909,276,18,18,100.0,32,36,88.9,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches,5065d67d
192,Brandon Baiye,be BEL,MF,Clermont Foot,Ligue 1,21,2000,0.6,27,32,84.4,416,120,14,15,93.3,10,13,76.9,2,2,100.0,0,0.1,0.1,-0.1,1,1,0,0,2,Matches,7e3e825e
193,Stefan Bajcetic,es ESP,MF,Liverpool,Premier League,17,2004,5.8,200,258,77.5,3227,694,98,118,83.1,74,89,83.1,18,29,62.1,0,0.4,0.5,-0.4,4,17,7,1,24,Matches,32e8417f
194,Nedim Bajrami,al ALB,MFFW,Empoli,Serie A,23,1999,10.4,260,348,74.7,3968,1323,149,182,81.9,79,96,82.3,20,43,46.5,1,1.2,0.7,-0.2,15,19,6,0,29,Matches,f42d6c13
195,Nedim Bajrami,al ALB,FWMF,Sassuolo,Serie A,23,1999,9.1,245,355,69.0,3599,922,150,174,86.2,73,100,73.0,16,52,30.8,0,1.5,1.6,-1.5,14,13,11,0,44,Matches,f42d6c13
196,Cédric Bakambu,cd COD,MF,Marseille,Ligue 1,31,1991,0.7,19,23,82.6,263,56,12,13,92.3,4,5,80.0,1,1,100.0,1,1.0,0.7,0.0,2,1,0,0,0,Matches,0af4dcf0
197,Tiemoué Bakayoko,fr FRA,MF,AC Milan,Serie A,27,1994,0.5,17,20,85.0,305,99,4,5,80.0,12,13,92.3,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches,59bf127b
198,Mitchel Bakker,nl NED,DFMF,Bayer Leverkusen,Bundesliga,22,2000,18.4,764,968,78.9,11670,3583,443,505,87.7,258,328,78.7,47,93,50.5,2,2.0,1.3,0.0,17,36,14,2,57,Matches,a8567629
199,Ridle Baku,de GER,DFFW,Wolfsburg,Bundesliga,24,1998,28.7,1216,1551,78.4,22159,7294,486,563,86.3,593,719,82.5,121,202,59.9,3,4.1,5.0,-1.1,28,116,37,14,126,Matches,442b56fa
200,Tommaso Baldanzi,it ITA,MF,Empoli,Serie A,19,2003,19.7,534,647,82.5,7465,1747,307,332,92.5,175,206,85.0,19,41,46.3,0,1.8,1.8,-1.8,23,38,17,1,69,Matches,102e2599
201,Alejandro Balde,es ESP,DF,Barcelona,La Liga,18,2003,27.5,1482,1670,88.7,21525,4340,892,951,93.8,486,536,90.7,71,106,67.0,6,4.9,5.4,+1.1,22,74,22,16,79,Matches,5ccc9672
202,Thierno Balde,fr FRA,DFMF,Troyes,Ligue 1,20,2002,23.9,763,931,82.0,11688,3640,408,467,87.4,302,371,81.4,34,51,66.7,1,1.1,1.5,-0.1,19,34,19,4,60,Matches,3975195f
203,Carlos Baleba,cm CMR,MF,Lille,Ligue 1,18,2004,5.3,249,300,83.0,4837,877,98,114,86.0,103,119,86.6,41,51,80.4,0,0.1,0.1,-0.1,2,33,2,0,33,Matches,a1390d2f
204,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,34,1988,1.3,49,69,71.0,819,242,25,29,86.2,19,26,73.1,5,9,55.6,0,0.0,0.1,0.0,0,4,2,1,7,Matches,1fe67e86
205,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,23,1999,29.3,1389,1656,83.9,27891,8035,393,449,87.5,771,872,88.4,189,262,72.1,1,0.2,0.4,+0.8,5,105,3,1,97,Matches,7c3ed041
206,Dominic Ballard,eng ENG,FWMF,Southampton,Premier League,17,2005,0.3,5,7,71.4,55,5,3,4,75.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,ed8d597c
207,Iván Balliu,al ALB,DF,Rayo Vallecano,La Liga,30,1992,35.9,1422,1850,76.9,23328,9525,718,792,90.7,551,707,77.9,118,235,50.2,0,2.8,2.6,-2.8,32,95,34,18,131,Matches,cee88597
208,Fodé Ballo-Touré,sn SEN,DF,AC Milan,Serie A,25,1997,5.8,234,281,83.3,3827,1223,117,128,91.4,103,119,86.6,13,26,50.0,0,0.2,0.3,-0.2,4,13,8,5,25,Matches,f449640d
209,Folarin Balogun,us USA,FW,Reims,Ligue 1,21,2001,33.3,408,582,70.1,5755,1189,235,303,77.6,127,180,70.6,17,29,58.6,2,3.8,3.3,-1.8,36,28,19,1,55,Matches,31822f8c
210,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,32,1990,15.2,619,721,85.9,10973,3954,248,266,93.2,302,341,88.6,53,81,65.4,0,0.3,0.6,-0.3,4,46,6,3,36,Matches,7fecbcdb
211,Jonathan Bamba,ci CIV,FW,Lille,Ligue 1,26,1996,30.9,1125,1405,80.1,15835,4358,655,755,86.8,336,407,82.6,53,95,55.8,7,6.5,6.4,+0.5,46,93,59,9,146,Matches,b2bd0f6c
212,Patrick Bamford,eng ENG,FW,Leeds,Premier League,28,1993,16.8,229,333,68.8,2421,537,166,211,78.7,35,64,54.7,2,8,25.0,2,1.0,0.9,+1.0,12,18,9,0,23,Matches,93feac6e
213,Lameck Banda,zm ZAM,FWMF,Lecce,Serie A,21,2001,18.2,278,428,65.0,3757,907,173,219,79.0,81,128,63.3,13,33,39.4,1,1.3,1.1,-0.3,14,17,7,1,28,Matches,8a6de8c7
214,Filippo Bandinelli,it ITA,MF,Empoli,Serie A,27,1995,25.1,773,1049,73.7,12752,3934,379,434,87.3,299,379,78.9,64,138,46.4,0,2.6,2.4,-2.6,31,62,36,21,101,Matches,d44360be
215,Léo Baptistão,br BRA,FWMF,Almeria,La Liga,29,1992,19.2,359,540,66.5,5742,1514,179,229,78.2,124,178,69.7,30,66,45.5,1,1.2,0.9,-0.2,18,30,13,3,51,Matches,35f6db55
216,Shandon Baptiste,gd GRN,MF,Brentford,Premier League,24,1998,6.9,247,295,83.7,4143,1121,127,142,89.4,92,104,88.5,21,32,65.6,1,1.1,0.5,-0.1,10,22,8,2,39,Matches,2886c9b5
217,Antonín Barák,cz CZE,MF,Verona,Serie A,27,1994,0.3,11,14,78.6,140,24,7,10,70.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches,01efac19
218,Antonín Barák,cz CZE,MF,Fiorentina,Serie A,27,1994,20.0,590,719,82.1,8980,1995,321,359,89.4,199,242,82.2,42,60,70.0,0,1.6,1.1,-1.6,22,59,14,2,82,Matches,01efac19
219,Andrea Barberis,it ITA,MF,Monza,Serie A,28,1993,3.8,140,166,84.3,2307,639,67,75,89.3,63,74,85.1,8,11,72.7,1,0.4,0.2,+0.6,4,16,1,1,14,Matches,32ebfe1e
220,Tommaso Barbieri,it ITA,DF,Juventus,Serie A,19,2002,1.2,43,64,67.2,725,151,22,27,81.5,16,25,64.0,4,8,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,6f1d7aa8
221,Bradley Barcola,fr FRA,FWMF,Lyon,Ligue 1,19,2002,16.0,324,466,69.5,4152,1140,210,276,76.1,85,124,68.5,8,17,47.1,8,3.9,4.2,+4.1,25,21,20,4,39,Matches,a0d55a09
222,Melvin Bard,fr FRA,DF,Nice,Ligue 1,21,2000,27.3,1201,1505,79.8,18633,6326,652,739,88.2,447,545,82.0,66,128,51.6,0,0.9,1.3,-0.9,10,70,21,7,96,Matches,1ddbc7ca
223,Francesco Bardi,it ITA,GK,Bologna,Serie A,30,1992,1.0,18,23,78.3,548,399,6,6,100.0,5,5,100.0,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches,0acda699
224,Keidi Bare,al ALB,MF,Espanyol,La Liga,24,1997,5.6,221,267,82.8,3777,1040,106,122,86.9,93,104,89.4,20,31,64.5,1,0.2,0.2,+0.8,3,25,1,0,28,Matches,03049c8c
225,Nicolò Barella,it ITA,MF,Inter,Serie A,25,1997,29.0,1306,1601,81.6,21320,6648,684,773,88.5,486,564,86.2,102,177,57.6,6,5.6,4.1,+0.4,55,150,50,15,214,Matches,6928979a
226,Kike Barja,es ESP,FWMF,Osasuna,La Liga,25,1997,14.6,316,487,64.9,5033,1204,174,216,80.6,96,153,62.7,30,65,46.2,6,3.9,3.6,+2.1,28,13,25,18,35,Matches,aad53e64
227,Ross Barkley,eng ENG,MFFW,Nice,Ligue 1,28,1993,10.7,391,497,78.7,6687,1994,185,215,86.0,148,172,86.0,43,79,54.4,2,2.4,1.9,-0.4,31,36,8,0,48,Matches,3a24769f
228,Aymen Barkok,ma MAR,MF,Mainz 05,Bundesliga,24,1998,6.5,181,264,68.6,2801,919,92,119,77.3,64,91,70.3,14,20,70.0,1,0.9,1.2,+0.1,8,18,7,1,40,Matches,a2a85828
229,Harvey Barnes,eng ENG,FWMF,Leicester,Premier League,24,1997,30.1,549,786,69.8,7152,2004,363,462,78.6,142,210,67.6,17,37,45.9,1,3.1,2.2,-2.1,19,39,31,5,79,Matches,3ea50f67
230,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,22,2000,23.8,379,557,68.0,5320,1806,226,285,79.3,118,170,69.4,16,44,36.4,3,2.2,1.3,+0.8,16,48,5,1,54,Matches,00242b75
231,Enzo Barrenechea,ar ARG,MF,Juventus,Serie A,21,2001,1.8,98,115,85.2,1544,361,49,52,94.2,42,45,93.3,6,11,54.5,0,0.0,0.0,0.0,1,6,0,0,5,Matches,6caffe81
232,Ander Barrenetxea,es ESP,FWDF,Real Sociedad,La Liga,20,2001,9.8,288,376,76.6,4302,1117,162,187,86.6,95,113,84.1,19,33,57.6,1,1.2,1.1,-0.2,9,14,9,1,27,Matches,200e89e1
233,Mickaël Barreto,fr FRA,MF,Ajaccio,Ligue 1,31,1991,14.7,481,695,69.2,9089,3373,205,247,83.0,179,239,74.9,80,173,46.2,1,1.9,2.1,-0.9,18,71,16,7,87,Matches,e3844ecb
234,Pablo Barrios,es ESP,MF,Atletico Madrid,La Liga,19,2003,8.0,368,450,81.8,5684,1671,198,217,91.2,134,161,83.2,22,38,57.9,1,0.7,0.5,+0.3,4,46,3,0,51,Matches,45736cec
235,Musa Barrow,gm GAM,FWMF,Bologna,Serie A,23,1998,21.8,583,806,72.3,9580,2327,319,354,90.1,184,249,73.9,59,134,44.0,8,4.7,3.3,+3.3,43,43,29,12,58,Matches,e5bf73f3
236,Federico Baschirotto,it ITA,DF,Lecce,Serie A,25,1996,37.0,1049,1432,73.3,22612,8666,280,331,84.6,588,706,83.3,170,350,48.6,0,0.7,0.8,-0.7,8,86,7,3,107,Matches,5a08ee41
237,Toma Bašić,hr CRO,MF,Lazio,Serie A,25,1996,5.7,214,293,73.0,3132,612,101,123,82.1,94,111,84.7,6,28,21.4,0,0.4,0.4,-0.4,8,14,5,2,22,Matches,80556f08
238,Alberto Basso,it ITA,MF,Cremonese,Serie A,18,2004,0.2,2,2,100.0,41,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,2ce215f2
239,Gil Bastião Dias,pt POR,FW,VfB Stuttgart,Bundesliga,25,1996,4.4,120,174,69.0,1874,372,57,77,74.0,52,61,85.2,5,13,38.5,0,0.7,0.5,-0.7,8,7,7,1,14,Matches,e61bdd69
240,Alessandro Bastoni,it ITA,DF,Inter,Serie A,23,1999,24.0,1384,1671,82.8,27841,9878,486,539,90.2,677,751,90.1,207,324,63.9,2,2.7,2.9,-0.7,15,130,29,11,141,Matches,75b86fb3
